Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1287,20,3,80.0,9790,1,3,3,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,2,451.0,3,3,1,3,3,1,5,3,1328,1,3,1,3,1328,1,0,1,1,3,1,3,6,6,2,4,5,1963.0,1,2,528,3,3,2,0,26,0,0,0,0,0,6,2010,8,4,143000
1288,20,3,80.0,36500,1,0,2,4,1,4,2,2,0,2,5,5,1964,1964,1,1,13,14,1,621.0,3,4,1,3,3,3,3,1,1624,1,2,1,3,1582,0,1,2,0,4,1,3,7,6,0,0,5,1964.0,1,2,390,3,3,0,168,198,0,0,0,0,0,6,2006,8,4,190000
1289,120,3,40.0,5664,1,0,3,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,0,0.0,4,3,2,4,3,1,6,1,1501,1,5,1,3,1659,1,0,2,0,2,1,5,5,6,1,5,5,2000.0,3,2,499,3,3,2,212,59,0,0,0,0,0,10,2009,8,4,278000
1290,60,3,86.0,11065,1,0,3,4,0,16,2,2,0,5,8,5,2006,2006,1,1,12,13,4,788.0,4,3,2,4,3,2,1,1,1085,1,5,1,3,1970,0,0,2,1,3,1,5,8,6,1,4,6,2006.0,3,3,753,3,3,2,177,74,0,0,0,0,0,10,2006,6,5,281000
1291,80,3,73.0,14112,1,0,3,0,0,12,2,2,0,7,5,7,1964,1964,3,1,13,6,2,86.0,3,3,2,3,3,3,6,1,1152,1,3,1,3,1152,1,0,1,0,3,1,3,6,6,1,4,5,1964.0,2,2,484,3,3,2,227,0,0,0,0,0,0,4,2010,8,4,180500
1292,160,4,21.0,1680,1,3,3,4,0,2,2,2,3,5,5,7,1972,1972,1,1,5,5,2,268.0,3,3,1,3,3,1,5,1,630,1,3,1,3,1302,0,0,2,1,3,1,3,6,6,0,0,2,1972.0,1,1,264,3,3,2,185,0,0,0,0,0,0,2,2009,8,4,119500
1293,70,4,60.0,6600,1,3,3,0,0,17,2,2,0,5,5,4,1892,1965,1,1,13,14,0,0.0,3,3,4,3,3,1,1,1,994,1,3,0,3,2372,0,0,2,0,4,2,3,11,3,0,0,5,1985.0,2,1,432,3,3,2,0,287,0,0,0,0,0,12,2009,8,4,107500
1294,60,3,78.0,10140,1,3,3,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,0,0.0,3,3,2,4,3,1,6,1,832,1,3,1,3,1664,0,0,2,1,4,1,3,8,6,1,3,5,1976.0,2,2,528,3,3,2,0,28,0,0,259,0,0,3,2006,8,4,162900
1295,20,3,60.0,8172,1,3,3,4,0,7,2,2,0,2,5,7,1955,1990,3,1,14,10,0,0.0,3,3,1,3,3,1,3,1,864,1,3,1,3,864,1,0,1,0,2,1,3,5,6,0,0,2,1957.0,1,2,572,3,3,0,0,0,0,0,0,0,0,4,2006,8,4,115000
1296,20,3,70.0,8400,1,3,3,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,2,168.0,3,3,1,3,3,3,4,1,1052,1,4,1,3,1052,1,0,1,1,3,1,3,5,6,0,0,5,1968.0,2,1,288,3,3,2,356,0,0,0,0,0,0,11,2006,8,4,138500
1297,20,3,80.0,8700,1,3,3,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,2,148.0,3,4,1,3,3,2,5,1,1120,1,4,1,3,1128,1,0,2,0,3,1,3,6,6,0,0,5,1963.0,2,2,525,3,3,2,192,20,123,0,0,0,0,12,2008,8,4,155000
1298,180,4,35.0,3675,1,3,3,4,0,7,2,2,4,6,6,5,2005,2006,1,1,12,13,2,82.0,3,3,2,4,3,4,6,1,547,1,4,1,3,1072,1,0,2,0,2,1,3,5,6,0,0,3,2005.0,3,2,525,3,3,2,0,44,0,0,0,0,0,6,2006,6,5,140000
1299,60,3,313.0,63887,1,2,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,11,12,4,796.0,5,3,2,5,3,4,6,1,6110,1,5,1,3,5642,2,0,2,1,3,1,5,12,6,3,4,5,2008.0,3,2,1418,3,3,2,214,292,0,0,0,480,0,1,2008,6,5,160000
1300,20,3,75.0,7500,1,3,3,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,0,0.0,3,3,1,3,3,1,2,3,1246,1,5,1,3,1246,1,0,1,1,3,1,4,6,6,0,0,5,1959.0,2,1,305,3,3,2,218,0,0,0,0,0,0,5,2010,8,4,154000
1301,60,3,65.0,10762,1,0,3,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,0,344.0,4,3,2,4,3,1,6,1,978,1,5,1,3,1983,0,0,2,1,3,1,4,9,6,1,3,5,1999.0,3,2,490,3,3,2,0,0,0,0,0,0,0,5,2009,8,4,225000
1302,70,3,74.0,7500,1,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,13,14,0,0.0,3,3,1,3,3,1,4,1,771,1,2,1,3,1494,0,0,1,0,3,1,4,7,6,2,4,5,1942.0,1,1,213,3,3,1,0,0,0,0,224,0,0,11,2009,8,4,177500
1303,60,3,92.0,10120,1,3,3,4,0,15,2,2,0,5,8,5,1994,1994,3,1,12,13,2,391.0,4,3,2,4,3,1,6,1,1165,1,5,1,3,2526,1,0,2,1,4,1,4,8,6,1,3,5,1994.0,2,3,844,3,3,2,309,78,0,0,0,0,0,12,2006,8,4,290000
1304,20,3,73.0,8688,1,3,3,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,2,228.0,4,3,2,4,3,3,1,1,1616,1,5,1,3,1616,0,0,2,0,3,1,4,7,6,0,0,5,2005.0,2,3,834,3,3,2,208,59,0,0,0,0,0,4,2006,8,4,232000
1305,160,4,32.0,3363,1,3,3,4,0,7,2,2,4,5,7,5,2004,2004,1,1,12,13,4,117.0,4,3,2,4,3,1,1,1,976,1,5,1,3,1708,0,0,2,0,3,1,4,7,0,0,0,2,2004.0,1,2,380,3,3,2,0,40,0,0,0,0,0,4,2006,8,4,130000
1306,20,3,108.0,13173,1,0,3,0,0,16,2,2,0,2,9,5,2006,2007,3,1,12,13,4,300.0,4,3,2,5,3,1,6,1,1652,1,5,1,3,1652,1,0,2,0,2,1,5,6,6,2,5,5,2006.0,3,2,840,3,3,2,404,102,0,0,0,0,0,11,2009,8,4,325000
1307,120,3,48.0,6955,1,0,3,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,4,94.0,4,3,2,4,3,1,1,1,1368,1,5,1,3,1368,0,0,2,0,2,1,4,6,6,1,4,5,2005.0,2,2,474,3,3,2,132,35,0,0,0,0,0,9,2006,6,5,202500
1308,20,3,60.0,8072,1,3,3,4,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,0,0.0,3,4,2,4,4,1,5,1,990,1,5,1,3,990,1,0,1,0,3,1,3,5,6,0,0,2,2000.0,1,2,480,3,3,2,0,64,0,0,0,0,0,5,2009,8,4,138000
1309,20,4,100.0,12000,1,3,3,4,0,17,2,2,0,2,5,7,1948,2005,1,1,8,8,0,0.0,3,3,1,3,3,1,6,5,924,1,5,1,3,1122,1,0,1,0,2,1,4,6,6,0,0,5,1948.0,1,2,528,3,3,2,0,36,0,0,0,0,0,5,2008,8,4,147000
1310,20,3,66.5,7153,1,3,3,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,2,88.0,3,3,1,4,3,1,6,1,1278,1,4,1,3,1294,1,0,2,0,3,1,4,6,6,0,0,5,1991.0,2,2,496,3,3,2,112,51,0,0,0,0,0,6,2008,8,4,179200
1311,20,3,100.0,17500,1,3,3,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,0,0.0,4,4,2,4,3,3,6,1,1902,1,3,1,3,1902,1,0,2,0,3,1,5,7,6,2,3,5,1959.0,3,2,567,3,3,2,0,207,162,0,0,0,0,5,2010,8,4,335000
1312,20,3,68.0,8814,1,3,3,4,0,5,2,2,0,2,7,5,2005,2007,1,1,12,13,2,80.0,4,3,2,4,3,1,6,1,1274,1,5,1,3,1274,1,0,2,0,3,1,4,6,6,0,0,5,2005.0,2,2,508,3,3,2,264,98,0,0,0,0,0,1,2007,6,5,203000
1313,60,3,91.0,9572,1,0,3,4,0,15,2,2,0,5,8,5,1990,1990,1,1,13,14,2,336.0,4,3,2,5,3,1,6,1,1453,1,5,1,3,2810,0,0,2,1,4,1,4,9,6,1,5,5,1990.0,2,2,750,4,4,2,500,0,0,0,0,0,0,6,2007,8,4,302000
1314,60,3,108.0,14774,1,0,3,0,0,15,2,2,0,5,9,5,1999,1999,1,1,12,13,2,165.0,4,3,2,4,3,1,1,1,1393,1,5,1,3,2599,0,0,2,1,4,1,4,10,6,1,3,6,1999.0,3,3,779,3,3,2,668,30,0,0,0,0,0,5,2010,8,4,333168
1315,20,3,60.0,8190,1,3,3,4,0,7,2,2,0,2,4,6,1954,1954,3,1,13,14,0,0.0,3,3,1,3,3,1,3,1,948,1,5,1,3,948,1,0,1,0,3,1,3,5,6,1,3,2,1956.0,1,1,280,3,3,2,0,36,0,0,0,0,0,10,2007,8,4,119000
1316,60,3,85.0,11075,1,3,3,4,0,12,2,2,0,5,6,5,1969,1969,1,1,6,6,0,0.0,3,3,1,2,3,2,5,2,952,1,3,1,3,2112,0,0,2,1,4,1,3,9,6,2,4,5,1969.0,1,2,576,3,3,2,280,0,0,0,0,0,0,6,2008,8,4,206900
1317,20,3,61.0,10226,1,0,3,4,0,5,2,2,0,2,8,5,2008,2008,1,1,12,13,4,270.0,4,3,2,5,3,4,1,1,1622,1,5,1,3,1630,1,0,2,0,3,1,5,8,6,1,4,5,2008.0,2,3,860,3,3,2,172,42,0,0,0,0,0,1,2009,8,4,295493
1318,120,1,47.0,4230,1,3,3,0,0,21,2,2,4,2,7,5,2006,2007,1,1,12,13,0,0.0,4,3,2,5,4,1,1,1,1352,1,5,1,3,1352,0,0,2,0,2,1,4,5,6,1,4,5,2006.0,2,2,466,3,3,2,0,241,0,0,0,0,0,4,2007,6,5,208900
1319,20,3,70.0,14781,1,1,3,1,0,5,2,2,0,2,8,5,2001,2002,3,1,12,13,2,178.0,4,3,2,4,3,4,1,1,1753,1,5,1,3,1787,0,0,2,0,3,1,4,7,6,1,3,5,2001.0,2,3,748,3,3,2,198,150,0,0,0,0,0,8,2006,8,4,275000
1320,20,3,75.0,10215,1,3,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,13,14,2,132.0,3,3,2,3,3,1,5,1,864,1,5,1,3,948,0,0,1,0,3,1,3,5,6,0,0,5,1954.0,1,1,248,3,3,2,0,0,0,0,0,0,0,2,2007,8,4,111000
1321,20,3,70.0,8400,1,3,3,4,0,12,2,2,0,2,6,3,1957,1957,3,1,3,3,0,0.0,3,3,1,3,3,1,5,3,1478,1,4,1,3,1478,1,0,1,1,3,1,3,6,6,2,4,5,1957.0,2,2,442,3,3,2,114,0,0,0,216,0,0,6,2009,8,4,156500
1322,20,3,52.0,6627,1,0,3,0,0,3,1,2,0,2,3,6,1949,1950,3,1,12,13,0,0.0,3,3,1,0,0,0,0,0,0,0,3,0,3,720,0,0,1,0,2,1,3,4,6,0,0,2,1955.0,1,1,287,3,2,2,0,0,0,0,0,0,0,7,2008,8,4,72500
1323,60,3,107.0,10186,1,0,3,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,0,0.0,4,3,2,4,3,1,6,1,750,1,5,1,3,1923,1,0,2,1,3,1,4,8,6,1,3,5,1992.0,2,2,564,3,3,2,240,39,0,0,0,0,0,6,2010,8,4,190000
1324,30,3,50.0,5330,1,3,1,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,0,0.0,2,3,1,3,3,1,2,1,420,1,4,1,3,708,0,0,1,0,2,1,2,5,6,0,0,0,0.0,0,0,0,0,0,2,164,0,0,0,0,0,0,12,2009,8,4,82500
1325,20,3,75.0,9986,1,3,3,4,0,21,2,2,0,2,8,5,2006,2007,1,1,12,13,2,428.0,4,3,2,5,3,3,1,1,1795,1,5,1,3,1795,0,0,2,0,2,1,4,7,6,1,4,5,2007.0,2,3,895,3,3,2,0,49,0,0,0,0,0,2,2007,6,5,147000
1326,30,4,40.0,3636,1,3,3,4,0,9,2,2,0,2,4,4,1922,1950,1,1,0,0,0,0.0,3,3,0,3,2,1,1,1,796,1,2,0,3,796,0,0,1,0,2,1,3,5,6,0,0,0,0.0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,2008,8,4,55000
1327,30,2,70.0,4270,1,3,0,4,1,7,2,2,0,2,3,6,1931,2006,1,1,8,8,0,0.0,3,3,0,3,3,1,3,1,544,1,5,1,3,774,0,0,1,0,3,1,4,6,6,0,0,0,0.0,0,0,0,0,0,2,0,0,286,0,0,0,0,5,2007,8,4,79000
1328,20,3,60.0,6600,1,3,3,4,0,11,2,2,0,2,5,9,1982,2008,1,1,12,13,0,0.0,4,4,1,3,3,1,5,1,816,1,5,1,3,816,0,1,1,0,3,1,4,5,6,1,5,5,1982.0,1,1,264,3,3,2,0,0,0,0,0,0,0,10,2008,8,4,130500
1329,50,4,60.0,10440,1,3,3,0,0,17,2,2,0,0,6,7,1920,1950,1,1,3,14,0,0.0,4,4,0,4,3,1,2,1,1510,2,5,1,3,2792,0,0,2,0,5,1,3,8,4,2,3,2,1920.0,1,2,520,2,3,2,0,547,0,0,480,0,1150,6,2008,8,4,256000
1330,60,3,63.0,9084,1,0,3,4,0,8,2,2,0,5,7,5,1998,1998,3,1,12,13,0,0.0,3,3,2,4,3,1,1,1,935,1,4,1,3,1632,0,0,2,1,3,1,3,8,6,1,3,5,1998.0,3,2,462,3,3,2,0,28,0,0,0,0,0,6,2006,8,4,176500
1331,20,3,85.0,10000,1,3,3,4,0,21,2,2,0,2,8,5,2006,2006,3,1,12,13,4,410.0,4,3,2,4,4,3,1,1,1588,1,5,1,3,1588,0,0,2,0,3,1,4,7,6,1,4,5,2006.0,2,3,825,3,3,2,144,45,0,0,0,0,0,12,2007,8,4,227000
1332,80,3,55.0,10780,1,0,3,4,0,5,2,2,0,7,5,5,1976,1976,1,1,8,8,0,0.0,3,3,1,3,3,3,5,1,911,1,4,1,3,954,0,0,1,0,3,1,3,6,6,0,0,2,1976.0,1,2,576,3,3,2,0,0,0,0,0,0,0,7,2006,8,4,132500
1333,20,3,67.0,8877,1,3,3,4,1,7,2,2,0,2,4,6,1938,1958,1,1,8,8,0,0.0,3,3,1,3,3,2,5,1,816,1,5,1,3,816,1,0,1,0,2,1,3,3,6,1,4,2,1958.0,1,1,288,2,2,2,0,0,0,0,0,0,0,5,2009,8,4,100000
1334,50,4,60.0,7200,1,3,3,0,0,9,2,2,0,0,5,6,1938,1995,1,1,13,14,0,0.0,3,3,1,3,3,1,1,1,803,1,5,1,3,1360,0,0,1,1,2,1,4,6,6,0,0,2,1951.0,1,1,297,3,3,2,0,65,190,0,0,0,0,7,2006,8,4,125500
1335,160,4,24.0,2368,1,3,3,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,0,312.0,3,3,1,3,3,1,2,1,765,1,3,1,3,1365,0,0,1,1,3,1,3,7,2,0,0,5,1970.0,1,2,440,3,3,2,0,36,0,0,0,0,0,5,2009,8,4,125000
1336,20,3,80.0,9650,1,3,3,4,0,14,2,2,0,2,6,5,1977,1977,1,1,9,10,2,360.0,3,3,1,4,3,1,5,1,1350,1,3,1,3,1334,0,1,2,0,2,1,3,6,6,1,3,5,1977.0,2,2,630,3,3,2,0,16,0,0,0,0,0,4,2009,8,4,167900
1337,90,3,87.0,9246,1,0,3,4,0,14,1,2,2,2,5,5,1973,1973,1,1,9,10,2,564.0,3,3,1,3,3,1,1,1,1656,1,3,1,3,1656,0,0,2,0,4,2,3,8,6,0,0,2,1973.0,1,2,506,3,3,2,0,211,0,0,0,0,0,11,2008,8,4,135000
1338,30,4,153.0,4118,1,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,13,14,0,0.0,3,3,1,3,3,1,1,1,693,3,2,0,2,693,0,0,1,0,2,1,2,4,6,0,0,0,0.0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,2006,8,4,52500
1339,60,3,95.0,13450,1,0,3,0,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,0,0.0,4,3,2,4,3,1,6,1,916,1,5,1,3,1861,1,0,2,1,3,1,4,8,6,0,0,6,2002.0,2,2,492,3,3,2,146,91,0,0,0,0,0,6,2006,8,4,200000
1340,20,3,120.0,9560,1,0,3,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,0,0.0,3,4,1,3,3,2,3,1,864,1,5,1,3,864,0,0,1,0,3,1,3,5,6,0,0,5,1972.0,2,1,288,3,3,2,0,0,0,0,0,0,0,6,2006,8,4,128500
1341,20,3,70.0,8294,1,3,3,4,0,12,2,2,0,2,4,5,1971,1971,1,1,8,8,0,0.0,3,3,1,3,3,1,1,1,858,1,3,1,3,872,0,0,1,0,3,1,3,5,6,0,0,2,1974.0,1,4,480,3,3,2,0,0,0,0,0,0,0,6,2007,8,4,123000
1342,20,3,66.0,13695,1,3,3,4,0,20,5,2,0,2,6,5,2003,2004,1,1,12,13,0,0.0,3,3,2,4,3,1,6,1,1114,1,5,1,3,1114,1,0,1,0,3,1,4,6,6,0,0,2,2004.0,1,2,576,3,3,2,0,78,0,0,0,0,0,7,2008,8,4,155000
1343,60,3,70.0,9375,1,3,3,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,2,149.0,4,3,2,4,3,1,1,1,1284,1,5,1,3,2169,0,0,2,1,3,1,4,7,6,1,4,5,2002.0,2,2,647,3,3,2,192,87,0,0,0,0,0,8,2007,8,4,228500
1344,50,3,57.0,7558,1,3,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,11,0,0.0,3,3,0,3,3,1,1,1,896,1,4,1,3,1913,0,0,1,1,3,1,3,9,6,1,3,2,1929.0,1,2,342,2,2,2,0,0,0,0,0,0,0,3,2009,8,4,177000
1345,60,3,85.0,11103,1,0,3,0,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,0,0.0,4,3,2,4,3,1,1,1,728,1,5,1,3,1456,0,0,2,1,3,1,4,8,6,1,3,5,2006.0,3,2,440,3,3,2,0,0,0,0,0,0,0,7,2007,6,5,155835
1346,30,4,50.0,6000,1,3,3,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,0,0.0,3,3,2,3,3,1,5,1,960,1,4,1,2,960,0,0,1,0,2,1,2,5,6,0,0,2,1997.0,1,1,308,3,3,2,0,0,168,0,0,0,0,7,2007,8,4,108500
1347,20,3,80.0,20781,1,1,3,1,0,14,4,2,0,2,7,7,1968,2003,3,1,3,6,0,0.0,3,3,1,3,3,1,4,3,1568,1,3,1,3,2156,0,0,2,0,3,1,3,9,6,1,4,5,1968.0,2,2,508,4,3,2,0,80,0,290,0,0,0,6,2006,8,4,262500
1348,20,3,93.0,15306,1,0,1,0,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,4,100.0,4,3,2,5,3,4,6,1,1732,1,5,1,3,1776,1,0,2,0,3,1,4,7,6,1,4,5,2006.0,3,3,712,3,3,2,0,0,0,0,0,0,0,5,2007,6,5,283463
1349,20,3,66.5,16196,1,2,2,4,0,20,2,2,0,2,7,5,1998,1998,1,1,12,13,0,0.0,4,3,2,4,3,4,6,1,1482,1,5,1,3,1494,1,0,2,0,3,1,4,5,6,1,2,5,1998.0,2,2,514,3,3,2,402,25,0,0,0,0,0,8,2007,8,4,215000
1350,70,4,50.0,5250,1,3,3,4,0,17,2,2,0,5,8,5,1872,1987,1,1,8,8,0,0.0,3,4,0,3,2,1,2,1,684,4,2,0,3,2358,0,0,2,0,4,1,3,8,6,0,0,0,0.0,0,0,0,0,0,2,0,54,20,0,0,0,0,12,2008,8,4,122000
1351,90,3,91.0,11643,1,3,3,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,2,368.0,3,3,1,3,3,1,2,1,1248,1,3,1,3,2634,1,1,2,2,6,2,3,12,6,0,0,2,1969.0,1,4,968,3,3,2,0,0,0,0,0,0,0,8,2009,8,4,200000
1352,60,3,70.0,9247,1,0,3,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,2,318.0,3,3,1,3,3,1,3,1,858,1,5,1,3,1716,0,0,1,1,4,1,3,8,6,1,4,5,1962.0,3,2,490,3,3,2,0,84,0,0,120,0,0,3,2008,8,4,171000
1353,50,4,50.0,6000,1,3,3,4,0,3,2,2,0,0,6,9,1937,2000,1,1,8,8,0,0.0,4,3,0,3,3,1,1,1,698,1,3,1,3,1176,0,0,1,0,2,1,3,4,6,0,0,2,1999.0,1,2,624,3,3,0,210,0,0,0,0,0,0,7,2009,8,4,134900
1354,50,3,56.0,14720,1,0,3,1,0,15,2,2,0,0,8,5,1995,1996,3,1,12,13,2,579.0,4,3,2,4,3,3,6,1,2033,1,5,1,3,3238,1,0,2,1,4,1,4,9,6,1,5,5,1996.0,3,3,666,3,3,2,283,86,0,0,0,0,0,3,2010,8,4,410000
1355,60,3,70.0,10316,1,0,3,4,0,5,2,2,0,5,7,5,2000,2000,1,1,12,13,0,0.0,4,3,2,4,3,1,6,1,992,1,5,1,3,1865,1,0,2,1,3,1,4,7,6,1,3,5,2000.0,2,3,839,3,3,2,0,184,0,0,0,0,0,6,2008,8,4,235000
1356,80,3,102.0,10192,1,0,3,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,2,143.0,3,3,1,3,3,1,1,1,570,1,4,1,3,1920,0,0,3,0,4,1,4,8,6,1,3,5,1968.0,2,2,487,3,3,2,0,98,0,0,0,0,0,9,2006,8,4,170000
1357,20,3,73.0,9477,1,3,3,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,2,65.0,3,3,1,3,3,1,3,1,864,1,3,1,3,892,0,0,1,0,3,1,3,5,6,0,0,5,1966.0,2,1,264,3,3,2,0,0,0,0,0,0,0,10,2008,8,4,110000
1358,20,3,73.0,12537,1,0,3,1,0,12,2,2,0,2,5,6,1971,2008,1,1,12,13,0,0.0,3,3,1,3,3,1,6,1,1078,1,5,1,3,1078,1,0,1,1,3,1,3,6,6,1,2,5,1971.0,3,2,500,3,3,2,0,0,0,0,0,0,0,4,2010,8,4,149900
1359,160,1,73.5,2117,1,3,3,4,0,21,2,2,3,5,6,5,2000,2000,1,1,8,8,2,216.0,4,3,2,4,3,1,6,1,756,1,5,1,3,1573,0,0,2,1,3,1,4,5,6,0,0,2,2000.0,1,2,440,3,3,2,0,32,0,0,0,0,0,6,2010,8,4,177500
1360,20,3,129.0,16737,1,3,3,3,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,2,66.0,4,3,2,5,3,3,6,1,1980,1,5,1,3,1980,1,0,2,0,3,1,5,8,6,1,4,5,2004.0,3,3,770,3,3,2,194,45,0,0,0,0,0,9,2006,8,4,315000
1361,70,3,51.0,9842,1,3,3,4,0,18,1,2,0,5,5,6,1921,1998,1,1,8,14,0,0.0,3,3,0,3,2,1,1,1,612,1,5,1,3,2601,0,0,3,1,4,1,3,8,6,0,0,6,1998.0,2,2,621,3,3,2,183,0,301,0,0,0,0,5,2008,8,4,189000
1362,20,3,124.0,16158,1,0,2,4,1,22,2,2,0,2,7,5,2005,2005,3,1,12,13,4,16.0,4,3,2,5,3,3,5,1,1530,1,5,1,3,1530,1,0,2,0,3,1,4,7,6,1,4,5,2005.0,3,2,430,3,3,2,168,36,0,0,0,0,0,6,2009,8,4,260000
1363,50,3,73.0,12513,1,0,3,2,0,12,1,2,0,0,4,4,1920,2007,1,1,12,13,0,0.0,3,4,0,3,2,1,1,1,715,1,4,1,3,1738,0,0,2,0,4,1,3,7,6,1,4,5,1920.0,1,1,368,3,3,2,55,0,0,0,0,0,0,6,2009,8,4,104900
1364,60,3,73.0,8499,1,0,3,4,0,8,2,2,0,5,6,5,2006,2007,1,1,12,13,0,0.0,3,3,2,4,3,1,1,1,616,1,5,1,3,1412,0,0,2,1,3,1,4,6,6,1,4,6,2007.0,3,2,432,3,3,2,0,36,0,0,0,0,0,3,2007,6,5,156932
1365,160,1,30.0,3180,1,3,3,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,0,0.0,4,3,2,4,3,1,1,1,600,1,5,1,3,1200,0,0,2,1,2,1,4,4,6,0,0,2,2005.0,2,2,480,3,3,2,0,166,0,0,0,0,0,4,2006,8,0,144152
1366,60,1,73.5,7500,1,3,3,4,0,21,2,2,0,5,7,5,2000,2000,1,1,12,13,0,0.0,4,3,2,4,3,1,6,1,814,1,5,1,3,1674,1,0,2,1,3,1,4,7,6,0,0,5,2000.0,2,2,663,3,3,2,0,96,0,0,0,0,0,1,2010,8,4,216000
1367,60,3,68.0,9179,1,0,3,4,0,5,2,2,0,5,7,5,1999,1999,1,1,12,13,2,158.0,4,3,2,4,3,1,6,1,873,1,5,1,3,1790,1,0,2,1,3,1,4,7,6,0,0,5,1999.0,2,2,588,3,3,2,0,88,0,0,0,0,0,6,2008,8,0,193000
1368,160,4,41.0,2665,1,3,3,4,0,10,2,2,4,5,5,6,1977,1977,1,1,5,5,0,0.0,3,3,2,3,3,1,5,3,757,1,5,1,3,1475,0,0,2,0,4,1,3,6,6,1,3,5,1977.0,2,1,336,3,3,2,104,26,0,0,0,0,0,7,2006,8,4,127000
1369,120,4,70.0,4435,1,3,3,4,0,5,2,2,4,2,6,5,2003,2004,1,1,12,13,2,170.0,4,3,2,4,3,3,6,1,848,1,5,1,3,848,1,0,1,0,1,1,4,4,6,0,0,5,2003.0,3,2,420,3,3,2,140,0,0,0,0,0,0,6,2009,8,4,144000
1370,20,3,48.0,10635,1,1,3,2,0,5,2,2,0,2,8,5,2003,2003,3,1,12,13,2,171.0,4,3,2,4,3,3,4,6,1657,1,5,1,3,1668,1,0,2,0,3,1,4,8,6,1,3,5,2003.0,3,2,502,3,3,2,0,262,0,0,0,0,0,5,2010,8,4,232000
1371,50,3,90.0,5400,1,3,3,0,0,17,0,2,0,0,4,6,1920,1950,1,1,4,4,0,0.0,2,3,2,3,3,1,5,3,840,1,5,1,3,1374,0,0,1,0,2,1,3,6,6,0,0,2,1967.0,3,1,338,3,3,2,0,0,198,0,0,0,0,10,2009,8,4,105000
1372,80,3,80.0,9600,1,3,3,4,0,12,2,2,0,7,6,6,1955,1996,3,1,0,0,0,0.0,3,3,1,3,3,3,4,1,992,1,4,1,3,1661,1,0,1,0,3,1,4,8,6,1,3,6,1955.0,2,1,377,3,3,2,0,28,0,0,178,0,0,10,2008,8,4,165500
1373,60,3,75.0,9750,1,3,3,0,0,5,2,2,0,5,7,6,1998,1998,1,1,12,13,0,0.0,3,3,2,4,3,3,6,1,1108,1,5,1,3,2097,1,0,2,1,3,1,4,8,6,1,3,2,1998.0,2,2,583,3,3,2,253,170,0,0,0,0,0,6,2006,8,4,274300
